iter	Passed	Remaining
421	2328	3189
422	2333	3182
423	2338	3176
424	2343	3171
425	2349	3166
426	2363	3171
427	2368	3164
428	2373	3159
429	2379	3154
430	2384	3147
431	2390	3142
432	2394	3136
433	2400	3130
434	2405	3124
435	2410	3118
436	2415	3112
437	2420	3105
438	2425	3099
439	2430	3093
440	2435	3087
441	2440	3080
442	2445	3075
443	2450	3068
444	2455	3062
445	2460	3056
446	2466	3051
447	2472	3046
448	2477	3040
449	2482	3033
450	2487	3028
451	2492	3022
452	2497	3015
453	2501	3008
454	2507	3003
455	2512	2997
456	2517	2991
457	2523	2986
458	2529	2981
459	2534	2975
460	2540	2970
461	2545	2964
462	2550	2958
463	2555	2951
464	2560	2945
465	2565	2939
466	2572	2935
467	2577	2930
468	2583	2925
469	2589	2920
470	2594	2914
471	2600	2908
472	2606	2903
473	2611	2898
474	2616	2891
475	2621	2885
476	2627	2880
477	2632	2874
478	2637	2869
479	2642	2862
480	2646	2856
481	2652	2850
482	2657	2844
483	2662	2838
484	2667	2832
485	2672	2826
486	2678	2821
487	2684	2816
488	2689	2810
489	2694	2804
490	2700	2799
491	2704	2792
492	2710	2787
493	2716	2782
494	2721	2776
495	2727	2771
496	2732	2765
497	2737	2759
498	2743	2754
499	2748	2748
500	2754	2743
501	2760	2738
502	2766	2733
503	2771	2727
504	2776	2721
505	2782	2716
506	2787	2710
507	2792	2704
508	2797	2698
509	2803	2693
510	2808	2688
511	2813	2682
512	2819	2676
513	2824	2670
514	2829	2664
515	2834	2658
516	2839	2652
517	2844	2646
518	2849	2640
519	2854	2634
520	2861	2630
521	2866	2625
522	2872	2619
523	2876	2613
524	2882	2608
525	2887	2602
526	2893	2596
527	2897	2590
528	2902	2584
529	2907	2578
530	2912	2572
531	2917	2566
532	2922	2560
533	2927	2554
534	2932	2548
535	2937	2543
536	2942	2537
537	2947	2531
538	2952	2525
539	2957	2519
540	2962	2513
541	2969	2508
542	2974	2503
543	2979	2497
544	2984	2491
545	2990	2486
546	2996	2481
547	3001	2475
548	3006	2470
549	3012	2464
550	3018	2459
551	3023	2454
552	3028	2448
553	3033	2442
554	3038	2436
555	3043	2430
556	3049	2425
557	3058	2422
558	3063	2416
559	3068	2410
560	3073	2405
561	3078	2399
562	3083	2393
563	3089	2388
564	3095	2382
565	3100	2377
566	3108	2373
567	3113	2368
568	3119	2362
569	3124	2356
570	3129	2351
571	3134	2345
572	3139	2339
573	3144	2333
574	3149	2327
575	3153	2321
576	3158	2315
577	3163	2309
578	3168	2303
579	3173	2298
580	3178	2292
581	3183	2286
582	3188	2280
583	3193	2274
584	3198	2269
585	3204	2264
586	3209	2257
